id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
2686,30,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,816.0,GasA,TA,Y,FuseA,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1925,Unf,210.0,Fa,Fa,N,168,0,112,0,0,None,None,None,0,7,2006,WD ,109000
2257,120,RM,66.8,9763,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,1502.0,GasA,Ex,Y,SBrkr,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1998,Fin,286.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,9,2007,WD ,330000
1284,20,RM,56.0,9836,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,192.0,GasA,Gd,N,SBrkr,0,1133,1.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,2008,Unf,308.0,TA,TA,Y,0,175,0,0,0,None,None,None,0,12,2008,WD ,143000
1765,60,RL,89.0,10557,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1408.0,GasA,Ex,Y,SBrkr,0,3078,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998,Fin,806.0,TA,TA,Y,108,87,0,0,0,None,None,None,0,7,2007,WD ,410000
1811,60,RL,70.0,8462,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,928.0,GasA,Ex,Y,SBrkr,0,1721,0.0,1.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1994,RFn,471.0,TA,TA,Y,300,87,0,0,0,None,None,None,0,7,2007,WD ,201000
2603,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,1077.0,GasA,TA,Y,FuseA,0,1760,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Detchd,1935,Unf,648.0,Fa,TA,Y,120,0,96,0,0,None,None,None,0,2,2006,COD,80000
2220,70,RL,61.0,7259,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1028.0,GasA,Ex,Y,SBrkr,0,2320,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945,Unf,180.0,TA,TA,Y,224,0,0,0,0,None,MnPrv,None,0,7,2007,WD ,259500
2273,60,RL,83.0,11800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1122.0,GasA,Ex,Y,SBrkr,0,2486,1.0,0.0,3,1,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003,Fin,452.0,TA,TA,Y,143,32,0,0,0,None,None,None,0,7,2007,WD ,279900
163,20,RL,75.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,1246.0,GasA,Ex,Y,SBrkr,0,1246,1.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1959,RFn,305.0,TA,TA,Y,218,0,0,0,0,None,GdPrv,None,0,5,2010,WD ,154000
2116,50,RL,92.6,159000,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,1444.0,GasA,Gd,Y,SBrkr,0,2144,0.0,1.0,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958,Fin,389.0,TA,TA,Y,0,98,0,0,0,None,None,Shed,500,6,2007,WD ,277000
2734,50,RL,62.0,6488,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,799.0,GasA,Ex,N,FuseA,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,TA,BuiltIn,1942,Unf,215.0,TA,TA,Y,264,0,0,0,0,None,None,None,0,3,2006,WD ,128000
426,20,RL,110.0,14230,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1566.0,GasA,Ex,Y,SBrkr,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,890.0,TA,TA,Y,0,56,0,0,0,None,None,None,0,7,2009,WD ,256300
2216,50,RL,110.0,7810,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,930.0,GasA,Ex,Y,SBrkr,0,1755,0.0,0.0,2,0,4,1,Gd,7,Typ,1,TA,Detchd,1930,Unf,231.0,Fa,TA,Y,0,40,0,0,0,None,None,None,0,11,2007,WD ,188000
2900,20,RL,85.0,14331,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1800.0,GasA,Ex,Y,SBrkr,0,1800,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002,Fin,765.0,TA,TA,Y,270,78,0,0,0,None,None,None,0,5,2006,WD ,312500
97,160,FV,30.0,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,GasA,Ex,Y,SBrkr,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2004,RFn,480.0,TA,TA,Y,0,172,0,0,0,None,None,None,0,6,2010,WD ,151000
1680,160,RM,24.0,1920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,765.0,GasA,Ex,Y,SBrkr,0,1365,1.0,0.0,1,1,2,1,TA,6,Min1,0,None,Detchd,1971,Unf,440.0,TA,TA,Y,240,36,0,0,0,None,None,None,0,8,2007,WD ,122500
1133,60,RL,68.0,10110,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,ALQ,835.0,GasA,Ex,Y,SBrkr,0,1696,1.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2003,RFn,542.0,TA,TA,Y,143,66,0,0,0,None,None,None,0,7,2008,WD ,188000
2761,60,RL,91.0,10984,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,945.0,GasA,Ex,Y,SBrkr,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2005,RFn,638.0,TA,TA,Y,144,54,0,0,0,None,None,None,0,5,2006,New,209700
1642,20,RL,85.0,14082,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,Unf,2220.0,GasA,Ex,Y,SBrkr,0,2234,1.0,0.0,1,1,1,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,724.0,TA,TA,Y,390,80,0,0,0,None,None,None,0,1,2007,WD ,441929
1141,60,RL,50.0,8480,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,886.0,GasA,Ex,Y,SBrkr,0,1680,0.0,1.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993,RFn,474.0,TA,TA,Y,144,96,0,0,0,None,None,None,0,10,2008,WD ,163000
2118,60,RL,72.2,12205,Pave,None,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,832.0,GasA,Gd,Y,SBrkr,0,2087,0.0,0.0,2,1,5,1,Gd,9,Typ,0,None,Attchd,1966,Fin,444.0,TA,TA,Y,133,168,0,0,0,None,None,None,0,7,2007,WD ,187500
870,20,RL,90.0,15750,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1462.0,GasA,Ex,Y,SBrkr,0,1513,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999,Fin,521.0,TA,TA,Y,135,34,0,0,0,None,None,None,0,6,2009,WD ,220000
1875,20,RL,70.0,8050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,949.0,GasA,TA,Y,SBrkr,0,1107,1.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1967,RFn,308.0,TA,TA,Y,88,64,0,0,0,None,None,None,0,3,2007,WD ,127000
155,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,Ex,Y,SBrkr,0,827,0.0,0.0,1,0,2,1,TA,5,Mod,1,Po,Detchd,1967,Unf,392.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,4,2010,WD ,107500
1318,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,742.0,GasA,Ex,Y,SBrkr,0,1484,0.0,0.0,2,0,3,1,TA,9,Typ,1,Gd,None,None,None,0.0,None,None,Y,0,291,134,0,0,None,None,None,0,6,2008,WD ,128000
1285,30,RM,30.0,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,680.0,GasA,Gd,N,FuseP,0,764,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1965,Unf,504.0,TA,TA,N,0,0,0,0,0,None,None,None,0,6,2008,WD ,73000
2400,20,RL,72.0,11846,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1792.0,GasA,Ex,Y,SBrkr,0,1792,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003,Fin,874.0,TA,TA,Y,206,49,0,0,0,None,None,None,0,8,2006,WD ,374000
1068,60,RL,130.0,16900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1479.0,GasA,Ex,Y,SBrkr,0,2649,1.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,2001,Fin,746.0,TA,TA,Y,0,60,0,0,0,None,None,None,0,1,2008,WD ,421250
361,60,RL,63.4,9636,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,808.0,GasA,Gd,Y,SBrkr,0,1593,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993,RFn,389.0,TA,TA,Y,342,40,0,0,0,None,MnPrv,None,0,12,2009,WD ,178000
1493,85,RL,90.0,10012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,Rec,1138.0,GasA,TA,Y,SBrkr,0,1181,1.0,0.0,2,0,3,1,TA,6,Typ,0,None,Detchd,1974,RFn,588.0,TA,TA,Y,0,0,180,0,0,None,MnPrv,None,0,4,2008,WD ,137500
1110,20,RL,91.0,14303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1986.0,GasA,Ex,Y,SBrkr,0,1987,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994,Fin,691.0,TA,TA,Y,262,36,0,0,0,None,None,None,0,8,2008,WD ,301500
911,70,RL,43.0,5707,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,583.0,GasA,Gd,Y,FuseF,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1926,Unf,180.0,Fa,TA,Y,329,96,0,0,0,None,None,None,0,3,2009,WD ,105000
2535,20,RL,78.0,9360,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,976.0,GasA,TA,Y,SBrkr,0,976,1.0,0.0,1,0,2,1,Gd,4,Typ,1,Fa,Attchd,1968,RFn,504.0,TA,TA,Y,94,0,0,0,0,None,None,None,0,8,2006,WD ,157500
2030,50,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,969.0,GasA,TA,N,FuseA,0,1214,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1920,Unf,216.0,TA,TA,N,0,0,77,0,0,None,MnPrv,None,0,9,2007,WD ,117000
2634,20,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,Gd,Y,SBrkr,0,864,0.0,1.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1962,Unf,336.0,TA,TA,Y,0,0,0,0,0,None,GdWo,None,0,2,2006,WD ,105000
1530,50,RL,51.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1064.0,GasA,Ex,Y,FuseA,473,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,None,Detchd,1936,Unf,240.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,3,2008,WD ,115000
435,20,RL,95.0,11578,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1736.0,GasA,Ex,Y,SBrkr,0,1736,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008,RFn,834.0,TA,TA,Y,319,90,0,0,0,None,None,None,0,7,2009,WD ,360000
812,90,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,TA,Y,SBrkr,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1979,Unf,400.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2009,WD ,118858
1202,60,RL,73.0,9130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,800.0,GasA,Gd,Y,SBrkr,0,1632,0.0,1.0,1,1,4,1,Gd,7,Typ,0,None,Attchd,1966,Unf,484.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,7,2008,WD ,173000
666,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,630.0,GasA,TA,Y,FuseA,0,725,0.0,0.0,1,1,1,1,TA,4,Typ,0,None,Detchd,1959,Unf,320.0,TA,TA,Y,0,30,0,0,0,None,None,None,0,11,2009,WD ,78500
1751,60,RL,62.0,8244,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004,Fin,440.0,TA,TA,Y,100,48,0,0,0,None,None,None,0,5,2007,WD ,183500
705,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936.0,GasA,TA,N,SBrkr,0,936,0.0,0.0,1,0,2,1,TA,4,Min2,0,None,Detchd,1974,Unf,576.0,TA,TA,Y,0,32,112,0,0,None,None,None,0,2,2009,WD ,93000
1744,120,RL,61.8,3621,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1406.0,GasA,Ex,Y,SBrkr,0,1589,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003,Fin,630.0,TA,TA,Y,143,20,0,0,0,None,None,None,0,11,2007,WD ,226500
357,60,RL,59.0,7837,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,799.0,GasA,Gd,Y,SBrkr,0,1571,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993,RFn,380.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,5,2009,WD ,178000
2133,20,RL,72.0,10665,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1453.0,GasA,Ex,Y,SBrkr,0,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003,RFn,558.0,TA,TA,Y,144,29,0,0,0,None,None,None,0,6,2007,WD ,226000
989,60,RL,70.0,10457,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,BLQ,LwQ,784.0,GasA,Ex,Y,SBrkr,0,1632,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1969,RFn,898.0,TA,TA,Y,0,173,368,0,0,None,MnPrv,None,0,4,2009,WD ,173000
562,20,RL,60.0,8281,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,864.0,GasA,Gd,Y,SBrkr,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965,Unf,360.0,TA,TA,Y,0,0,236,0,0,None,GdWo,None,0,12,2009,WD ,62383
1054,60,RL,67.0,14948,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1452.0,GasA,Ex,Y,SBrkr,0,2713,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2008,Fin,858.0,TA,TA,Y,126,66,0,0,0,None,None,None,0,11,2008,New,446261
2850,70,RL,43.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,624.0,GasA,Ex,Y,SBrkr,0,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,1926,Unf,312.0,TA,TA,Y,530,0,56,0,0,None,MnPrv,None,0,5,2006,WD ,160000
1082,120,RM,61.8,3940,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1393.0,GasA,Ex,Y,SBrkr,0,1576,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2004,RFn,668.0,TA,TA,Y,143,20,0,0,0,None,None,None,0,5,2008,WD ,219990
1440,20,RL,93.0,9382,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468.0,GasA,Ex,Y,SBrkr,0,1479,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1999,RFn,577.0,TA,TA,Y,120,25,0,0,0,None,None,None,0,7,2008,WD ,191000
2006,40,RL,55.0,6854,Pave,None,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,Rec,756.0,GasA,TA,N,FuseA,0,1060,1.0,0.0,1,0,1,1,TA,6,Mod,1,Gd,Detchd,1969,Unf,308.0,Fa,TA,Y,0,65,0,0,150,None,None,None,0,8,2007,WD ,136500
2082,30,RL,61.0,11515,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,TA,N,SBrkr,0,943,0.0,0.0,1,0,3,1,Gd,5,Min2,0,None,Detchd,1958,Unf,308.0,TA,TA,N,0,0,60,0,0,None,None,None,0,8,2007,WD ,80000
2344,50,RL,68.6,13837,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,LwQ,1204.0,GasA,Gd,Y,SBrkr,0,2183,0.0,0.0,2,1,4,1,Gd,9,Typ,0,None,Attchd,1988,Unf,786.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,2,2006,WD ,229000
